,Unnamed: 0,name,nb_reviews,location,rating,header,content,date,responded,response_date,response,company,sentences
1373,92,Michelle,1,IE,1,I would rather shop on Wish than this…,"I would rather shop on Wish than this poorly managed and serviced website. I made an order for a speaker, was pleased when I received an email 2 days after saying my item was being shipped and even more pleased 3 days later when it said it was out for delivery. I then received an email saying my order couldn't be delivered as the courier couldn't locate the address and my item was being returned and I was being refunded. I was baffled as I had given a clear box number and address in Belgium. I immediately contacted the courier who advised it was out of their hands and I had to deal with Bol.com directly. I checked the addresses I provided and I could see Bol.com failed to provide the courier with the first lines of my address I attempted to call their customer service several times but couldn't get through. The absolutely awful chat option on the site was of no use whatsoever. Finally I got through on Facebook and sent screenshots and full info showing their mistake and asking for them to reship the item and rectify their stupid and inexplicable mistake. I received a 'whoops don't know how that happened sorry but its out of stock now nothing we can do, reorder' response. Their customer service was appalling and I am embarrassed for every single member of staff I spoke to as they were all so incompetent at such a simple job. I asked for a manager call back on three separate occasions and every agent ignored this request. The item I purchased is now €100 more expensive and I should not have to pay this for a mistake that was not my own and was solely the fault of the company I purchased the item from. I have reported the company to the Netherlands Authority for Consumers and Markets.",2020-12-03 11:50:35+00:00,1,2020-12-03 15:20:47.523000+00:00,"Hi Michelle,Thank you for your review. We will contact you as soon as possible.Kind regards,Chantal from bol.com",bol.com,I then received an email saying my order couldn't be delivered as the courier couldn't locate the address and my item was being returned and I was being refunded.
1374,92,Michelle,1,IE,1,I would rather shop on Wish than this…,"I would rather shop on Wish than this poorly managed and serviced website. I made an order for a speaker, was pleased when I received an email 2 days after saying my item was being shipped and even more pleased 3 days later when it said it was out for delivery. I then received an email saying my order couldn't be delivered as the courier couldn't locate the address and my item was being returned and I was being refunded. I was baffled as I had given a clear box number and address in Belgium. I immediately contacted the courier who advised it was out of their hands and I had to deal with Bol.com directly. I checked the addresses I provided and I could see Bol.com failed to provide the courier with the first lines of my address I attempted to call their customer service several times but couldn't get through. The absolutely awful chat option on the site was of no use whatsoever. Finally I got through on Facebook and sent screenshots and full info showing their mistake and asking for them to reship the item and rectify their stupid and inexplicable mistake. I received a 'whoops don't know how that happened sorry but its out of stock now nothing we can do, reorder' response. Their customer service was appalling and I am embarrassed for every single member of staff I spoke to as they were all so incompetent at such a simple job. I asked for a manager call back on three separate occasions and every agent ignored this request. The item I purchased is now €100 more expensive and I should not have to pay this for a mistake that was not my own and was solely the fault of the company I purchased the item from. I have reported the company to the Netherlands Authority for Consumers and Markets.",2020-12-03 11:50:35+00:00,1,2020-12-03 15:20:47.523000+00:00,"Hi Michelle,Thank you for your review. We will contact you as soon as possible.Kind regards,Chantal from bol.com",bol.com,I was baffled as I had given a clear box number and address in Belgium.
1375,92,Michelle,1,IE,1,I would rather shop on Wish than this…,"I would rather shop on Wish than this poorly managed and serviced website. I made an order for a speaker, was pleased when I received an email 2 days after saying my item was being shipped and even more pleased 3 days later when it said it was out for delivery. I then received an email saying my order couldn't be delivered as the courier couldn't locate the address and my item was being returned and I was being refunded. I was baffled as I had given a clear box number and address in Belgium. I immediately contacted the courier who advised it was out of their hands and I had to deal with Bol.com directly. I checked the addresses I provided and I could see Bol.com failed to provide the courier with the first lines of my address I attempted to call their customer service several times but couldn't get through. The absolutely awful chat option on the site was of no use whatsoever. Finally I got through on Facebook and sent screenshots and full info showing their mistake and asking for them to reship the item and rectify their stupid and inexplicable mistake. I received a 'whoops don't know how that happened sorry but its out of stock now nothing we can do, reorder' response. Their customer service was appalling and I am embarrassed for every single member of staff I spoke to as they were all so incompetent at such a simple job. I asked for a manager call back on three separate occasions and every agent ignored this request. The item I purchased is now €100 more expensive and I should not have to pay this for a mistake that was not my own and was solely the fault of the company I purchased the item from. I have reported the company to the Netherlands Authority for Consumers and Markets.",2020-12-03 11:50:35+00:00,1,2020-12-03 15:20:47.523000+00:00,"Hi Michelle,Thank you for your review. We will contact you as soon as possible.Kind regards,Chantal from bol.com",bol.com,I immediately contacted the courier who advised it was out of their hands and I had to deal with Bol.com directly.
1376,92,Michelle,1,IE,1,I would rather shop on Wish than this…,"I would rather shop on Wish than this poorly managed and serviced website. I made an order for a speaker, was pleased when I received an email 2 days after saying my item was being shipped and even more pleased 3 days later when it said it was out for delivery. I then received an email saying my order couldn't be delivered as the courier couldn't locate the address and my item was being returned and I was being refunded. I was baffled as I had given a clear box number and address in Belgium. I immediately contacted the courier who advised it was out of their hands and I had to deal with Bol.com directly. I checked the addresses I provided and I could see Bol.com failed to provide the courier with the first lines of my address I attempted to call their customer service several times but couldn't get through. The absolutely awful chat option on the site was of no use whatsoever. Finally I got through on Facebook and sent screenshots and full info showing their mistake and asking for them to reship the item and rectify their stupid and inexplicable mistake. I received a 'whoops don't know how that happened sorry but its out of stock now nothing we can do, reorder' response. Their customer service was appalling and I am embarrassed for every single member of staff I spoke to as they were all so incompetent at such a simple job. I asked for a manager call back on three separate occasions and every agent ignored this request. The item I purchased is now €100 more expensive and I should not have to pay this for a mistake that was not my own and was solely the fault of the company I purchased the item from. I have reported the company to the Netherlands Authority for Consumers and Markets.",2020-12-03 11:50:35+00:00,1,2020-12-03 15:20:47.523000+00:00,"Hi Michelle,Thank you for your review. We will contact you as soon as possible.Kind regards,Chantal from bol.com",bol.com,I checked the addresses I provided and I could see Bol.com failed to provide the courier with the first lines of my address I attempted to call their customer service several times but couldn't get through.
1377,92,Michelle,1,IE,1,I would rather shop on Wish than this…,"I would rather shop on Wish than this poorly managed and serviced website. I made an order for a speaker, was pleased when I received an email 2 days after saying my item was being shipped and even more pleased 3 days later when it said it was out for delivery. I then received an email saying my order couldn't be delivered as the courier couldn't locate the address and my item was being returned and I was being refunded. I was baffled as I had given a clear box number and address in Belgium. I immediately contacted the courier who advised it was out of their hands and I had to deal with Bol.com directly. I checked the addresses I provided and I could see Bol.com failed to provide the courier with the first lines of my address I attempted to call their customer service several times but couldn't get through. The absolutely awful chat option on the site was of no use whatsoever. Finally I got through on Facebook and sent screenshots and full info showing their mistake and asking for them to reship the item and rectify their stupid and inexplicable mistake. I received a 'whoops don't know how that happened sorry but its out of stock now nothing we can do, reorder' response. Their customer service was appalling and I am embarrassed for every single member of staff I spoke to as they were all so incompetent at such a simple job. I asked for a manager call back on three separate occasions and every agent ignored this request. The item I purchased is now €100 more expensive and I should not have to pay this for a mistake that was not my own and was solely the fault of the company I purchased the item from. I have reported the company to the Netherlands Authority for Consumers and Markets.",2020-12-03 11:50:35+00:00,1,2020-12-03 15:20:47.523000+00:00,"Hi Michelle,Thank you for your review. We will contact you as soon as possible.Kind regards,Chantal from bol.com",bol.com,The absolutely awful chat option on the site was of no use whatsoever.
1378,92,Michelle,1,IE,1,I would rather shop on Wish than this…,"I would rather shop on Wish than this poorly managed and serviced website. I made an order for a speaker, was pleased when I received an email 2 days after saying my item was being shipped and even more pleased 3 days later when it said it was out for delivery. I then received an email saying my order couldn't be delivered as the courier couldn't locate the address and my item was being returned and I was being refunded. I was baffled as I had given a clear box number and address in Belgium. I immediately contacted the courier who advised it was out of their hands and I had to deal with Bol.com directly. I checked the addresses I provided and I could see Bol.com failed to provide the courier with the first lines of my address I attempted to call their customer service several times but couldn't get through. The absolutely awful chat option on the site was of no use whatsoever. Finally I got through on Facebook and sent screenshots and full info showing their mistake and asking for them to reship the item and rectify their stupid and inexplicable mistake. I received a 'whoops don't know how that happened sorry but its out of stock now nothing we can do, reorder' response. Their customer service was appalling and I am embarrassed for every single member of staff I spoke to as they were all so incompetent at such a simple job. I asked for a manager call back on three separate occasions and every agent ignored this request. The item I purchased is now €100 more expensive and I should not have to pay this for a mistake that was not my own and was solely the fault of the company I purchased the item from. I have reported the company to the Netherlands Authority for Consumers and Markets.",2020-12-03 11:50:35+00:00,1,2020-12-03 15:20:47.523000+00:00,"Hi Michelle,Thank you for your review. We will contact you as soon as possible.Kind regards,Chantal from bol.com",bol.com,Finally I got through on Facebook and sent screenshots and full info showing their mistake and asking for them to reship the item and rectify their stupid and inexplicable mistake.
1379,92,Michelle,1,IE,1,I would rather shop on Wish than this…,"I would rather shop on Wish than this poorly managed and serviced website. I made an order for a speaker, was pleased when I received an email 2 days after saying my item was being shipped and even more pleased 3 days later when it said it was out for delivery. I then received an email saying my order couldn't be delivered as the courier couldn't locate the address and my item was being returned and I was being refunded. I was baffled as I had given a clear box number and address in Belgium. I immediately contacted the courier who advised it was out of their hands and I had to deal with Bol.com directly. I checked the addresses I provided and I could see Bol.com failed to provide the courier with the first lines of my address I attempted to call their customer service several times but couldn't get through. The absolutely awful chat option on the site was of no use whatsoever. Finally I got through on Facebook and sent screenshots and full info showing their mistake and asking for them to reship the item and rectify their stupid and inexplicable mistake. I received a 'whoops don't know how that happened sorry but its out of stock now nothing we can do, reorder' response. Their customer service was appalling and I am embarrassed for every single member of staff I spoke to as they were all so incompetent at such a simple job. I asked for a manager call back on three separate occasions and every agent ignored this request. The item I purchased is now €100 more expensive and I should not have to pay this for a mistake that was not my own and was solely the fault of the company I purchased the item from. I have reported the company to the Netherlands Authority for Consumers and Markets.",2020-12-03 11:50:35+00:00,1,2020-12-03 15:20:47.523000+00:00,"Hi Michelle,Thank you for your review. We will contact you as soon as possible.Kind regards,Chantal from bol.com",bol.com,"I received a 'whoops don't know how that happened sorry but its out of stock now nothing we can do, reorder' response."
1380,92,Michelle,1,IE,1,I would rather shop on Wish than this…,"I would rather shop on Wish than this poorly managed and serviced website. I made an order for a speaker, was pleased when I received an email 2 days after saying my item was being shipped and even more pleased 3 days later when it said it was out for delivery. I then received an email saying my order couldn't be delivered as the courier couldn't locate the address and my item was being returned and I was being refunded. I was baffled as I had given a clear box number and address in Belgium. I immediately contacted the courier who advised it was out of their hands and I had to deal with Bol.com directly. I checked the addresses I provided and I could see Bol.com failed to provide the courier with the first lines of my address I attempted to call their customer service several times but couldn't get through. The absolutely awful chat option on the site was of no use whatsoever. Finally I got through on Facebook and sent screenshots and full info showing their mistake and asking for them to reship the item and rectify their stupid and inexplicable mistake. I received a 'whoops don't know how that happened sorry but its out of stock now nothing we can do, reorder' response. Their customer service was appalling and I am embarrassed for every single member of staff I spoke to as they were all so incompetent at such a simple job. I asked for a manager call back on three separate occasions and every agent ignored this request. The item I purchased is now €100 more expensive and I should not have to pay this for a mistake that was not my own and was solely the fault of the company I purchased the item from. I have reported the company to the Netherlands Authority for Consumers and Markets.",2020-12-03 11:50:35+00:00,1,2020-12-03 15:20:47.523000+00:00,"Hi Michelle,Thank you for your review. We will contact you as soon as possible.Kind regards,Chantal from bol.com",bol.com,Their customer service was appalling and I am embarrassed for every single member of staff I spoke to as they were all so incompetent at such a simple job.
1381,92,Michelle,1,IE,1,I would rather shop on Wish than this…,"I would rather shop on Wish than this poorly managed and serviced website. I made an order for a speaker, was pleased when I received an email 2 days after saying my item was being shipped and even more pleased 3 days later when it said it was out for delivery. I then received an email saying my order couldn't be delivered as the courier couldn't locate the address and my item was being returned and I was being refunded. I was baffled as I had given a clear box number and address in Belgium. I immediately contacted the courier who advised it was out of their hands and I had to deal with Bol.com directly. I checked the addresses I provided and I could see Bol.com failed to provide the courier with the first lines of my address I attempted to call their customer service several times but couldn't get through. The absolutely awful chat option on the site was of no use whatsoever. Finally I got through on Facebook and sent screenshots and full info showing their mistake and asking for them to reship the item and rectify their stupid and inexplicable mistake. I received a 'whoops don't know how that happened sorry but its out of stock now nothing we can do, reorder' response. Their customer service was appalling and I am embarrassed for every single member of staff I spoke to as they were all so incompetent at such a simple job. I asked for a manager call back on three separate occasions and every agent ignored this request. The item I purchased is now €100 more expensive and I should not have to pay this for a mistake that was not my own and was solely the fault of the company I purchased the item from. I have reported the company to the Netherlands Authority for Consumers and Markets.",2020-12-03 11:50:35+00:00,1,2020-12-03 15:20:47.523000+00:00,"Hi Michelle,Thank you for your review. We will contact you as soon as possible.Kind regards,Chantal from bol.com",bol.com,I asked for a manager call back on three separate occasions and every agent ignored this request.
1382,92,Michelle,1,IE,1,I would rather shop on Wish than this…,"I would rather shop on Wish than this poorly managed and serviced website. I made an order for a speaker, was pleased when I received an email 2 days after saying my item was being shipped and even more pleased 3 days later when it said it was out for delivery. I then received an email saying my order couldn't be delivered as the courier couldn't locate the address and my item was being returned and I was being refunded. I was baffled as I had given a clear box number and address in Belgium. I immediately contacted the courier who advised it was out of their hands and I had to deal with Bol.com directly. I checked the addresses I provided and I could see Bol.com failed to provide the courier with the first lines of my address I attempted to call their customer service several times but couldn't get through. The absolutely awful chat option on the site was of no use whatsoever. Finally I got through on Facebook and sent screenshots and full info showing their mistake and asking for them to reship the item and rectify their stupid and inexplicable mistake. I received a 'whoops don't know how that happened sorry but its out of stock now nothing we can do, reorder' response. Their customer service was appalling and I am embarrassed for every single member of staff I spoke to as they were all so incompetent at such a simple job. I asked for a manager call back on three separate occasions and every agent ignored this request. The item I purchased is now €100 more expensive and I should not have to pay this for a mistake that was not my own and was solely the fault of the company I purchased the item from. I have reported the company to the Netherlands Authority for Consumers and Markets.",2020-12-03 11:50:35+00:00,1,2020-12-03 15:20:47.523000+00:00,"Hi Michelle,Thank you for your review. We will contact you as soon as possible.Kind regards,Chantal from bol.com",bol.com,The item I purchased is now €100 more expensive and I should not have to pay this for a mistake that was not my own and was solely the fault of the company I purchased the item from.
1383,92,Michelle,1,IE,1,I would rather shop on Wish than this…,"I would rather shop on Wish than this poorly managed and serviced website. I made an order for a speaker, was pleased when I received an email 2 days after saying my item was being shipped and even more pleased 3 days later when it said it was out for delivery. I then received an email saying my order couldn't be delivered as the courier couldn't locate the address and my item was being returned and I was being refunded. I was baffled as I had given a clear box number and address in Belgium. I immediately contacted the courier who advised it was out of their hands and I had to deal with Bol.com directly. I checked the addresses I provided and I could see Bol.com failed to provide the courier with the first lines of my address I attempted to call their customer service several times but couldn't get through. The absolutely awful chat option on the site was of no use whatsoever. Finally I got through on Facebook and sent screenshots and full info showing their mistake and asking for them to reship the item and rectify their stupid and inexplicable mistake. I received a 'whoops don't know how that happened sorry but its out of stock now nothing we can do, reorder' response. Their customer service was appalling and I am embarrassed for every single member of staff I spoke to as they were all so incompetent at such a simple job. I asked for a manager call back on three separate occasions and every agent ignored this request. The item I purchased is now €100 more expensive and I should not have to pay this for a mistake that was not my own and was solely the fault of the company I purchased the item from. I have reported the company to the Netherlands Authority for Consumers and Markets.",2020-12-03 11:50:35+00:00,1,2020-12-03 15:20:47.523000+00:00,"Hi Michelle,Thank you for your review. We will contact you as soon as possible.Kind regards,Chantal from bol.com",bol.com,I have reported the company to the Netherlands Authority for Consumers and Markets.
1384,93,Alejandra Tejera,1,BE,1,BOL.COM has just lost a very active…,"BOL.COM has just lost a very active buyer. . . I called their client service to complain that the ‘pick-up’ shop where my parcel had been delivered to not only had not given it to me, but that i got verbally abused. They claimed they did not have my package in their shop even though i double checked later on with Dpd and they confirmed this. The shop was in extreme disorder, so logically they did not find the parcel under a mountain of other parcels. Instead of owning up to it, they got defensive and extremely abusive. I called bol.com to complain about the ‘missing’ parcel and the only solution they had to offer was, and I quote: ‘to go back to the shop and implore them to give me my parcel back’. The first time around i got verbally abused by the owner, so, logically, it is up to me to ‘implore’ to this, for lack for a better expression, ‘woman-beater’ so that i get physically hurt. Not an apology or a ‘we will reimburse you’. This person from the ‘klantenservice’ went as far as saying that i could be lying and that the version of the shop owner had to be heard. Really? As much as such a high level of fairness and acute sense of justice is commendable, he is directing it towards someone who not only is not a customer, but has abused the latter. Bravo BOL for your great customer-service skills and for having added insult to injury!! I will not forget this and will not spend a dime again at bol.com until this situation is cleared and i have received an apology.. . Alejandra",2020-12-02 17:25:56+00:00,1,2020-12-06 11:07:06.499000+00:00,"Hello Alejandra,Thank you for your review.  We have requested information via a private message so that we can access your account.  Unfortunately we have not received a response from you.  If we can still help you, I would like to ask you to email your complaint + order number or customer number to customerservice@bol.com  You can also reach us by telephone on 030 310 4999 Sincerely, Chantal from bol.com",bol.com,BOL.COM has just lost a very active buyer.
1385,93,Alejandra Tejera,1,BE,1,BOL.COM has just lost a very active…,"BOL.COM has just lost a very active buyer. . . I called their client service to complain that the ‘pick-up’ shop where my parcel had been delivered to not only had not given it to me, but that i got verbally abused. They claimed they did not have my package in their shop even though i double checked later on with Dpd and they confirmed this. The shop was in extreme disorder, so logically they did not find the parcel under a mountain of other parcels. Instead of owning up to it, they got defensive and extremely abusive. I called bol.com to complain about the ‘missing’ parcel and the only solution they had to offer was, and I quote: ‘to go back to the shop and implore them to give me my parcel back’. The first time around i got verbally abused by the owner, so, logically, it is up to me to ‘implore’ to this, for lack for a better expression, ‘woman-beater’ so that i get physically hurt. Not an apology or a ‘we will reimburse you’. This person from the ‘klantenservice’ went as far as saying that i could be lying and that the version of the shop owner had to be heard. Really? As much as such a high level of fairness and acute sense of justice is commendable, he is directing it towards someone who not only is not a customer, but has abused the latter. Bravo BOL for your great customer-service skills and for having added insult to injury!! I will not forget this and will not spend a dime again at bol.com until this situation is cleared and i have received an apology.. . Alejandra",2020-12-02 17:25:56+00:00,1,2020-12-06 11:07:06.499000+00:00,"Hello Alejandra,Thank you for your review.  We have requested information via a private message so that we can access your account.  Unfortunately we have not received a response from you.  If we can still help you, I would like to ask you to email your complaint + order number or customer number to customerservice@bol.com  You can also reach us by telephone on 030 310 4999 Sincerely, Chantal from bol.com",bol.com,"I called their client service to complain that the ‘pick-up’ shop where my parcel had been delivered to not only had not given it to me, but that i got verbally abused."
1386,93,Alejandra Tejera,1,BE,1,BOL.COM has just lost a very active…,"BOL.COM has just lost a very active buyer. . . I called their client service to complain that the ‘pick-up’ shop where my parcel had been delivered to not only had not given it to me, but that i got verbally abused. They claimed they did not have my package in their shop even though i double checked later on with Dpd and they confirmed this. The shop was in extreme disorder, so logically they did not find the parcel under a mountain of other parcels. Instead of owning up to it, they got defensive and extremely abusive. I called bol.com to complain about the ‘missing’ parcel and the only solution they had to offer was, and I quote: ‘to go back to the shop and implore them to give me my parcel back’. The first time around i got verbally abused by the owner, so, logically, it is up to me to ‘implore’ to this, for lack for a better expression, ‘woman-beater’ so that i get physically hurt. Not an apology or a ‘we will reimburse you’. This person from the ‘klantenservice’ went as far as saying that i could be lying and that the version of the shop owner had to be heard. Really? As much as such a high level of fairness and acute sense of justice is commendable, he is directing it towards someone who not only is not a customer, but has abused the latter. Bravo BOL for your great customer-service skills and for having added insult to injury!! I will not forget this and will not spend a dime again at bol.com until this situation is cleared and i have received an apology.. . Alejandra",2020-12-02 17:25:56+00:00,1,2020-12-06 11:07:06.499000+00:00,"Hello Alejandra,Thank you for your review.  We have requested information via a private message so that we can access your account.  Unfortunately we have not received a response from you.  If we can still help you, I would like to ask you to email your complaint + order number or customer number to customerservice@bol.com  You can also reach us by telephone on 030 310 4999 Sincerely, Chantal from bol.com",bol.com,They claimed they did not have my package in their shop even though i double checked later on with Dpd and they confirmed this.
1387,93,Alejandra Tejera,1,BE,1,BOL.COM has just lost a very active…,"BOL.COM has just lost a very active buyer. . . I called their client service to complain that the ‘pick-up’ shop where my parcel had been delivered to not only had not given it to me, but that i got verbally abused. They claimed they did not have my package in their shop even though i double checked later on with Dpd and they confirmed this. The shop was in extreme disorder, so logically they did not find the parcel under a mountain of other parcels. Instead of owning up to it, they got defensive and extremely abusive. I called bol.com to complain about the ‘missing’ parcel and the only solution they had to offer was, and I quote: ‘to go back to the shop and implore them to give me my parcel back’. The first time around i got verbally abused by the owner, so, logically, it is up to me to ‘implore’ to this, for lack for a better expression, ‘woman-beater’ so that i get physically hurt. Not an apology or a ‘we will reimburse you’. This person from the ‘klantenservice’ went as far as saying that i could be lying and that the version of the shop owner had to be heard. Really? As much as such a high level of fairness and acute sense of justice is commendable, he is directing it towards someone who not only is not a customer, but has abused the latter. Bravo BOL for your great customer-service skills and for having added insult to injury!! I will not forget this and will not spend a dime again at bol.com until this situation is cleared and i have received an apology.. . Alejandra",2020-12-02 17:25:56+00:00,1,2020-12-06 11:07:06.499000+00:00,"Hello Alejandra,Thank you for your review.  We have requested information via a private message so that we can access your account.  Unfortunately we have not received a response from you.  If we can still help you, I would like to ask you to email your complaint + order number or customer number to customerservice@bol.com  You can also reach us by telephone on 030 310 4999 Sincerely, Chantal from bol.com",bol.com,"The shop was in extreme disorder, so logically they did not find the parcel under a mountain of other parcels."
1388,93,Alejandra Tejera,1,BE,1,BOL.COM has just lost a very active…,"BOL.COM has just lost a very active buyer. . . I called their client service to complain that the ‘pick-up’ shop where my parcel had been delivered to not only had not given it to me, but that i got verbally abused. They claimed they did not have my package in their shop even though i double checked later on with Dpd and they confirmed this. The shop was in extreme disorder, so logically they did not find the parcel under a mountain of other parcels. Instead of owning up to it, they got defensive and extremely abusive. I called bol.com to complain about the ‘missing’ parcel and the only solution they had to offer was, and I quote: ‘to go back to the shop and implore them to give me my parcel back’. The first time around i got verbally abused by the owner, so, logically, it is up to me to ‘implore’ to this, for lack for a better expression, ‘woman-beater’ so that i get physically hurt. Not an apology or a ‘we will reimburse you’. This person from the ‘klantenservice’ went as far as saying that i could be lying and that the version of the shop owner had to be heard. Really? As much as such a high level of fairness and acute sense of justice is commendable, he is directing it towards someone who not only is not a customer, but has abused the latter. Bravo BOL for your great customer-service skills and for having added insult to injury!! I will not forget this and will not spend a dime again at bol.com until this situation is cleared and i have received an apology.. . Alejandra",2020-12-02 17:25:56+00:00,1,2020-12-06 11:07:06.499000+00:00,"Hello Alejandra,Thank you for your review.  We have requested information via a private message so that we can access your account.  Unfortunately we have not received a response from you.  If we can still help you, I would like to ask you to email your complaint + order number or customer number to customerservice@bol.com  You can also reach us by telephone on 030 310 4999 Sincerely, Chantal from bol.com",bol.com,"Instead of owning up to it, they got defensive and extremely abusive."
1389,93,Alejandra Tejera,1,BE,1,BOL.COM has just lost a very active…,"BOL.COM has just lost a very active buyer. . . I called their client service to complain that the ‘pick-up’ shop where my parcel had been delivered to not only had not given it to me, but that i got verbally abused. They claimed they did not have my package in their shop even though i double checked later on with Dpd and they confirmed this. The shop was in extreme disorder, so logically they did not find the parcel under a mountain of other parcels. Instead of owning up to it, they got defensive and extremely abusive. I called bol.com to complain about the ‘missing’ parcel and the only solution they had to offer was, and I quote: ‘to go back to the shop and implore them to give me my parcel back’. The first time around i got verbally abused by the owner, so, logically, it is up to me to ‘implore’ to this, for lack for a better expression, ‘woman-beater’ so that i get physically hurt. Not an apology or a ‘we will reimburse you’. This person from the ‘klantenservice’ went as far as saying that i could be lying and that the version of the shop owner had to be heard. Really? As much as such a high level of fairness and acute sense of justice is commendable, he is directing it towards someone who not only is not a customer, but has abused the latter. Bravo BOL for your great customer-service skills and for having added insult to injury!! I will not forget this and will not spend a dime again at bol.com until this situation is cleared and i have received an apology.. . Alejandra",2020-12-02 17:25:56+00:00,1,2020-12-06 11:07:06.499000+00:00,"Hello Alejandra,Thank you for your review.  We have requested information via a private message so that we can access your account.  Unfortunately we have not received a response from you.  If we can still help you, I would like to ask you to email your complaint + order number or customer number to customerservice@bol.com  You can also reach us by telephone on 030 310 4999 Sincerely, Chantal from bol.com",bol.com,"I called bol.com to complain about the ‘missing’ parcel and the only solution they had to offer was, and I quote: ‘to go back to the shop and implore them to give me my parcel back’."
1390,93,Alejandra Tejera,1,BE,1,BOL.COM has just lost a very active…,"BOL.COM has just lost a very active buyer. . . I called their client service to complain that the ‘pick-up’ shop where my parcel had been delivered to not only had not given it to me, but that i got verbally abused. They claimed they did not have my package in their shop even though i double checked later on with Dpd and they confirmed this. The shop was in extreme disorder, so logically they did not find the parcel under a mountain of other parcels. Instead of owning up to it, they got defensive and extremely abusive. I called bol.com to complain about the ‘missing’ parcel and the only solution they had to offer was, and I quote: ‘to go back to the shop and implore them to give me my parcel back’. The first time around i got verbally abused by the owner, so, logically, it is up to me to ‘implore’ to this, for lack for a better expression, ‘woman-beater’ so that i get physically hurt. Not an apology or a ‘we will reimburse you’. This person from the ‘klantenservice’ went as far as saying that i could be lying and that the version of the shop owner had to be heard. Really? As much as such a high level of fairness and acute sense of justice is commendable, he is directing it towards someone who not only is not a customer, but has abused the latter. Bravo BOL for your great customer-service skills and for having added insult to injury!! I will not forget this and will not spend a dime again at bol.com until this situation is cleared and i have received an apology.. . Alejandra",2020-12-02 17:25:56+00:00,1,2020-12-06 11:07:06.499000+00:00,"Hello Alejandra,Thank you for your review.  We have requested information via a private message so that we can access your account.  Unfortunately we have not received a response from you.  If we can still help you, I would like to ask you to email your complaint + order number or customer number to customerservice@bol.com  You can also reach us by telephone on 030 310 4999 Sincerely, Chantal from bol.com",bol.com,"The first time around i got verbally abused by the owner, so, logically, it is up to me to ‘implore’ to this, for lack for a better expression, ‘woman-beater’ so that i get physically hurt."
1391,93,Alejandra Tejera,1,BE,1,BOL.COM has just lost a very active…,"BOL.COM has just lost a very active buyer. . . I called their client service to complain that the ‘pick-up’ shop where my parcel had been delivered to not only had not given it to me, but that i got verbally abused. They claimed they did not have my package in their shop even though i double checked later on with Dpd and they confirmed this. The shop was in extreme disorder, so logically they did not find the parcel under a mountain of other parcels. Instead of owning up to it, they got defensive and extremely abusive. I called bol.com to complain about the ‘missing’ parcel and the only solution they had to offer was, and I quote: ‘to go back to the shop and implore them to give me my parcel back’. The first time around i got verbally abused by the owner, so, logically, it is up to me to ‘implore’ to this, for lack for a better expression, ‘woman-beater’ so that i get physically hurt. Not an apology or a ‘we will reimburse you’. This person from the ‘klantenservice’ went as far as saying that i could be lying and that the version of the shop owner had to be heard. Really? As much as such a high level of fairness and acute sense of justice is commendable, he is directing it towards someone who not only is not a customer, but has abused the latter. Bravo BOL for your great customer-service skills and for having added insult to injury!! I will not forget this and will not spend a dime again at bol.com until this situation is cleared and i have received an apology.. . Alejandra",2020-12-02 17:25:56+00:00,1,2020-12-06 11:07:06.499000+00:00,"Hello Alejandra,Thank you for your review.  We have requested information via a private message so that we can access your account.  Unfortunately we have not received a response from you.  If we can still help you, I would like to ask you to email your complaint + order number or customer number to customerservice@bol.com  You can also reach us by telephone on 030 310 4999 Sincerely, Chantal from bol.com",bol.com,Not an apology or a ‘we will reimburse you’.
1392,93,Alejandra Tejera,1,BE,1,BOL.COM has just lost a very active…,"BOL.COM has just lost a very active buyer. . . I called their client service to complain that the ‘pick-up’ shop where my parcel had been delivered to not only had not given it to me, but that i got verbally abused. They claimed they did not have my package in their shop even though i double checked later on with Dpd and they confirmed this. The shop was in extreme disorder, so logically they did not find the parcel under a mountain of other parcels. Instead of owning up to it, they got defensive and extremely abusive. I called bol.com to complain about the ‘missing’ parcel and the only solution they had to offer was, and I quote: ‘to go back to the shop and implore them to give me my parcel back’. The first time around i got verbally abused by the owner, so, logically, it is up to me to ‘implore’ to this, for lack for a better expression, ‘woman-beater’ so that i get physically hurt. Not an apology or a ‘we will reimburse you’. This person from the ‘klantenservice’ went as far as saying that i could be lying and that the version of the shop owner had to be heard. Really? As much as such a high level of fairness and acute sense of justice is commendable, he is directing it towards someone who not only is not a customer, but has abused the latter. Bravo BOL for your great customer-service skills and for having added insult to injury!! I will not forget this and will not spend a dime again at bol.com until this situation is cleared and i have received an apology.. . Alejandra",2020-12-02 17:25:56+00:00,1,2020-12-06 11:07:06.499000+00:00,"Hello Alejandra,Thank you for your review.  We have requested information via a private message so that we can access your account.  Unfortunately we have not received a response from you.  If we can still help you, I would like to ask you to email your complaint + order number or customer number to customerservice@bol.com  You can also reach us by telephone on 030 310 4999 Sincerely, Chantal from bol.com",bol.com,This person from the ‘klantenservice’ went as far as saying that i could be lying and that the version of the shop owner had to be heard.
